ID,Name,Age,Nationality,Overall,Club,Position,Club Logo,Value,Wage,Year,Value_spread,Wage_spread
182493,D. Godín,25,Uruguay,79,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
178085,Granero,23,Spain,79,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
168651,I. Rakitić,23,Croatia,79,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
147004,Verdú,28,Spain,79,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
140274,D. Díaz,32,Argentina,79,Getafe CF,Defense,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
136187,Julio Baptista,29,Brazil,79,Málaga CF,Forward,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
106213,Iraola,29,Spain,79,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2012,0,0
193532,G. Medel,23,Chile,78,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
191059,Javi Márquez,25,Spain,78,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
190150,Domínguez,22,Spain,78,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
189332,Jordi Alba,22,Spain,78,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
183666,Roberto,25,Spain,78,Real Zaragoza,GK,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2012,0,0
179847,F. Fazio,24,Argentina,78,Sevilla FC,Defense,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
174543,C. Bravo,28,Chile,78,Real Sociedad,GK,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2012,0,0
173432,H. Moreno,23,Mexico,78,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
172684,Javi Varas,28,Spain,78,Sevilla FC,GK,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
168609,Miranda,26,Brazil,78,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
146954,Gabi,27,Spain,78,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
146953,Manu Del Moral,27,Spain,78,Sevilla FC,Forward,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
146760,Juanfran,26,Spain,78,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
142780,G. Rodríguez,27,Argentina,78,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
135866,Marcos Senna,34,Spain,78,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
134979,M. Demichelis,30,Argentina,78,Málaga CF,Defense,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
124635,M. Topal,25,Turkey,78,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
121945,P. Trochowski,27,Germany,78,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
111093,Reyes,27,Spain,78,Sevilla FC,Forward,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
110026,Cani,29,Spain,78,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
106231,Aduriz,30,Spain,78,Valencia CF,Forward,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
7814,J. Mathijsen,31,Netherlands,78,Málaga CF,Defense,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
4098,Tiago,30,Portugal,78,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
110341,Lopo,31,Spain,77,Getafe CF,Defense,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
188938,C. Álvarez,25,Argentina,77,RCD Espanyol,GK,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
146701,Ramis,26,Spain,77,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2012,0,0
173325,De las Cuevas,25,Spain,77,Real Sporting de Gijón,Midfield,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2012,0,0
10264,R. van Nistelrooy,34,Netherlands,77,Málaga CF,Forward,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
146482,Xabi Prieto,27,Spain,77,Real Sociedad,Midfield,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2012,0,0
160310,Jesús Gámez,26,Spain,77,Málaga CF,Defense,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
171579,Raúl García,24,Spain,77,CA Osasuna,Midfield,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2012,0,0
20798,Carlos Martins,29,Portugal,77,Granada CF,Midfield,https://cdn.sofifa.org/teams/2/light/110832.png,0,0,2012,0,0
189250,S. Rondón,21,Venezuela,77,Málaga CF,Forward,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
164169,Filipe,25,Brazil,77,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
190286,Sergio Canales,20,Spain,77,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
168838,J. Nekounam,30,Iran,77,CA Osasuna,Midfield,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2012,0,0
141200,E. Spahić,30,Bosnia Herzegovina,77,Sevilla FC,Defense,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
197781,Isco,19,Spain,77,Málaga CF,Midfield,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
111008,Albelda,33,Spain,77,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
177569,J. De Guzmán,23,Netherlands,77,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
183969,J. Forlin,23,Argentina,77,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
177604,Natxo Monreal,25,Spain,77,Málaga CF,Defense,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
25798,R. Santa Cruz,29,Paraguay,77,Real Betis,Forward,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2012,0,0
191688,Botía,22,Spain,77,Real Sporting de Gijón,Defense,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2012,0,0
122849,A. Koné,27,Ivory Coast,77,Levante UD,Forward,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2012,0,0
164082,Adriano,26,Brazil,77,FC Barcelona,Forward,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
17912,D. Aouate,33,Israel,77,RCD Mallorca,GK,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2012,0,0
173818,Adrián,23,Spain,77,Atlético Madrid,Forward,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
190972,E. Salvio,20,Argentina,77,Atlético Madrid,Forward,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
171018,Mario Suárez,24,Spain,76,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
138507,Toño,31,Spain,76,Racing Santander,GK,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2012,0,0
135697,Sergio García,28,Spain,76,RCD Espanyol,Forward,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
192274,A. Barrada,22,Morocco,76,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
175379,Pedro León,24,Spain,76,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
53014,Fernando Navarro,29,Spain,76,Sevilla FC,Defense,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
552,F. Kanouté,33,Mali,76,Sevilla FC,Forward,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
174379,G. Castro,26,Uruguay,76,RCD Mallorca,Midfield,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2012,0,0
185132,Mikel San José,22,Spain,76,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2012,0,0
11576,Marchena,31,Spain,76,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
135742,Alexis,25,Spain,76,Sevilla FC,Defense,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
189513,Dani Parejo,22,Spain,76,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
192337,P. Diawara,23,Senegal,76,Sevilla FC,Forward,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
52827,Barkero,32,Spain,76,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2012,0,0
183900,D. Perotti,22,Argentina,76,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
41824,J. Escudé,31,France,76,Sevilla FC,Defense,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
52843,Camuñas,30,Spain,76,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
192119,T. Courtois,19,Belgium,76,Atlético Madrid,GK,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
179591,Pablo Hernández,26,Spain,76,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
135820,Iriney,30,Brazil,76,Real Betis,Midfield,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2012,0,0
189354,Susaeta,23,Spain,76,Athletic Club de Bilbao,Forward,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2012,0,0
186547,M. Musacchio,20,Argentina,76,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
112316,J. Mathieu,27,France,76,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
146121,David Barral,28,Spain,76,Real Sporting de Gijón,Forward,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2012,0,0
110283,Duda,31,Portugal,76,Málaga CF,Midfield,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
194765,A. Griezmann,20,France,76,Real Sociedad,Forward,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2012,0,0
3790,Nunes,34,Portugal,76,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2012,0,0
20176,Hélder Postiga,28,Portugal,76,Real Zaragoza,Forward,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2012,0,0
170719,D. Buonanotte,23,Argentina,76,Málaga CF,Midfield,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
189679,V. Weiss,21,Slovakia,76,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
157680,Ballesteros,35,Spain,76,Levante UD,Defense,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2012,0,0
191740,Ander Herrera,21,Spain,76,Athletic Club de Bilbao,Midfield,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2012,0,0
16,Luis García,30,Spain,75,Real Zaragoza,Forward,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2012,0,0
177937,Chico,24,Spain,75,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2012,0,0
172316,Coke,24,Spain,75,Sevilla FC,Defense,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
200735,Isaac Cuenca,20,Spain,75,FC Barcelona,Forward,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
184881,S. Feghouli,21,France,75,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
139062,W. Caballero,29,Argentina,75,Málaga CF,GK,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
147006,Diego Castro,28,Spain,75,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
178750,Sergio Asenjo,22,Spain,75,Atlético Madrid,GK,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
147007,Gavilán,26,Spain,75,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
177983,C. Zapata,24,Colombia,75,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
179528,Xavi Torres,24,Spain,75,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2012,0,0
105803,Gurpegi,30,Spain,75,Athletic Club de Bilbao,Midfield,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2012,0,0
191055,Dídac,22,Spain,75,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
146513,Lafita,26,Spain,75,Real Zaragoza,Forward,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2012,0,0
110677,Moyá,27,Spain,75,Getafe CF,GK,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
189530,Sílvio,23,Portugal,75,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
162928,Farinós,33,Spain,75,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2012,0,0
47483,Valdo,30,Spain,75,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2012,0,0
107647,H. Altintop,28,Turkey,75,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
179844,Diego Costa,22,Brazil,75,Rayo Vallecano,Forward,https://cdn.sofifa.org/teams/2/light/480.png,0,0,2012,0,0
168584,H. Maduro,26,Netherlands,75,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
202143,Ekiza,23,Spain,75,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2012,0,0
4001,César,39,Spain,75,Villarreal CF,GK,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
155813,L. Perea,32,Colombia,75,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
4006,Miguel,31,Portugal,75,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
156585,Romaric,28,Ivory Coast,75,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
138673,H. Yebda,27,Algeria,75,Granada CF,Midfield,https://cdn.sofifa.org/teams/2/light/110832.png,0,0,2012,0,0
165560,M. Ruben,24,Argentina,75,Villarreal CF,Forward,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
115909,Rubén Castro,30,Spain,75,Real Betis,Forward,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2012,0,0
176586,J. Albín,24,Uruguay,75,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
169432,M. Lacen,27,Algeria,75,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
20209,Ricardo Costa,30,Portugal,75,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
172290,Zurutuza,24,France,74,Real Sociedad,Midfield,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2012,0,0
113419,Rubén Suárez,32,Spain,74,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2012,0,0
164876,Michu,25,Spain,74,Rayo Vallecano,Midfield,https://cdn.sofifa.org/teams/2/light/480.png,0,0,2012,0,0
170771,Miku,25,Venezuela,74,Getafe CF,Forward,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
146458,Roberto,32,Spain,74,Granada CF,GK,https://cdn.sofifa.org/teams/2/light/110832.png,0,0,2012,0,0
146460,Javi Fuego,27,Spain,74,Rayo Vallecano,Midfield,https://cdn.sofifa.org/teams/2/light/480.png,0,0,2012,0,0
185135,Lora,24,Spain,74,Real Sporting de Gijón,Defense,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2012,0,0
134963,Angel,30,Spain,74,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
8247,Palop,37,Spain,74,Sevilla FC,GK,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
189242,Philippe Coutinho,19,Brazil,74,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
171067,Rafa,26,Spain,74,Getafe CF,Defense,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
184133,André Castro,23,Portugal,74,Real Sporting de Gijón,Midfield,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2012,0,0
178250,P. Diop,25,Senegal,74,Racing Santander,Midfield,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2012,0,0
197965,Pizzi,21,Portugal,74,Atlético Madrid,Forward,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
183899,P. Piatti,22,Argentina,74,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
162145,T. Guarente,25,Italy,74,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
195687,Baena,22,Spain,74,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
110961,Aranburu,32,Spain,74,Real Sociedad,Midfield,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2012,0,0
139124,Paulo Assunção,31,Brazil,74,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
113524,Nino,31,Spain,74,CA Osasuna,Forward,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2012,0,0
155264,V. Demidov,24,Norway,74,Real Sociedad,Defense,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2012,0,0
162949,E. Armenteros,25,Argentina,74,Rayo Vallecano,Midfield,https://cdn.sofifa.org/teams/2/light/480.png,0,0,2012,0,0
183450,Apoño,27,Spain,74,Real Zaragoza,Midfield,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2012,0,0
173228,Siqueira,25,Brazil,74,Granada CF,Defense,https://cdn.sofifa.org/teams/2/light/110832.png,0,0,2012,0,0
110774,Rubén,29,Spain,74,CA Osasuna,Defense,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2012,0,0
177600,Beñat,24,Spain,74,Real Betis,Midfield,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2012,0,0
169416,C. Vela,22,Mexico,74,Real Sociedad,Forward,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2012,0,0
198347,F. Jara,22,Argentina,74,Granada CF,Forward,https://cdn.sofifa.org/teams/2/light/110832.png,0,0,2012,0,0
145620,Dealbert,28,Spain,74,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
146659,Munitis,36,Spain,74,Racing Santander,Midfield,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2012,0,0
146660,G. Munúa,33,Uruguay,74,Levante UD,GK,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2012,0,0
172294,Mikel Gonzalez,25,Spain,73,Real Sociedad,Defense,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2012,0,0
167435,O. Ustari,24,Argentina,73,Getafe CF,GK,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
155931,Casto,29,Spain,73,Real Betis,GK,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2012,0,0
146974,Miguel Flaño,26,Spain,73,CA Osasuna,Defense,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2012,0,0
111137,Martí,36,Spain,73,RCD Mallorca,Midfield,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2012,0,0
198950,Pablo Sarabia,19,Spain,73,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
186408,S. Fernández,26,Uruguay,73,Málaga CF,Midfield,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
189227,Dani Benítez,24,Spain,73,Granada CF,Midfield,https://cdn.sofifa.org/teams/2/light/110832.png,0,0,2012,0,0
199728,Aurtenetxe,19,Spain,73,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2012,0,0
163890,Cobeño,29,Spain,73,Rayo Vallecano,GK,https://cdn.sofifa.org/teams/2/light/480.png,0,0,2012,0,0
135734,Rivera,33,Spain,73,Real Sporting de Gijón,Midfield,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2012,0,0
146744,Codina,29,Spain,73,Getafe CF,GK,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
115768,Calatayud,31,Spain,73,RCD Mallorca,GK,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2012,0,0
178746,Miguel Torres,25,Spain,73,Getafe CF,Defense,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
190779,Rúben Micael,24,Portugal,73,Real Zaragoza,Midfield,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2012,0,0
170814,M. Ogunjimi,23,Belgium,73,RCD Mallorca,Forward,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2012,0,0
201535,R. Varane,18,France,73,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
110657,Güiza,30,Spain,73,Getafe CF,Forward,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
110402,Sergio,34,Spain,73,CA Osasuna,Defense,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2012,0,0
188005,Camacho,21,Spain,73,Málaga CF,Midfield,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
8298,Casquero,35,Spain,73,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
10863,E. Maresca,31,Italy,73,Málaga CF,Midfield,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
163187,R. Lamah,23,Belgium,73,CA Osasuna,Midfield,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2012,0,0
48757,Puñal,35,Spain,73,CA Osasuna,Midfield,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2012,0,0
146296,Andrés Fernández,24,Spain,73,CA Osasuna,GK,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2012,0,0
189560,Iborra,23,Spain,73,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2012,0,0
178297,Canella,23,Spain,73,Real Sporting de Gijón,Defense,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2012,0,0
173434,P. Barrera,24,Mexico,73,Real Zaragoza,Midfield,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2012,0,0
173179,Torrejón,25,Spain,73,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2012,0,0
170370,J. Dos Santos,21,Mexico,73,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
189574,Iturraspe,22,Spain,73,Athletic Club de Bilbao,Midfield,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2012,0,0
109969,Juan Pablo,32,Spain,73,Real Sporting de Gijón,GK,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2012,0,0
145047,Bruno,30,Spain,73,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
112536,Colsa,32,Spain,73,Racing Santander,Midfield,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2012,0,0
192667,A. Nyom,23,France,73,Granada CF,Defense,https://cdn.sofifa.org/teams/2/light/110832.png,0,0,2012,0,0
179876,Paulão,28,Brazil,73,Real Betis,Defense,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2012,0,0
135845,Juanlu,31,Spain,73,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2012,0,0
52401,K. Uche,28,Nigeria,73,RCD Espanyol,Forward,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
188337,M. Wakaso,20,Ghana,73,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
186805,J. Montero,21,Ecuador,73,Real Betis,Forward,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2012,0,0
201403,Álvaro,20,Spain,73,RCD Espanyol,Forward,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2012,0,0
2492,Eliseu,27,Portugal,73,Málaga CF,Defense,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
140222,P. Da Silva,31,Paraguay,73,Real Zaragoza,Defense,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2012,0,0
146111,Mikel Rico,26,Spain,73,Granada CF,Midfield,https://cdn.sofifa.org/teams/2/light/110832.png,0,0,2012,0,0
158144,Salva Sevilla,27,Spain,73,Real Betis,Midfield,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2012,0,0
173770,Michel,25,Spain,73,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2012,0,0
188877,M. Shojaei,27,Iran,73,CA Osasuna,Midfield,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2012,0,0
